"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.871389833E0,-3.607498169E-1,3.408861237E0,7.495063934E0
2.881340833E0,-2.552192688E-1,3.224444733E0,7.319479065E0
2.891291833E0,-2.576142883E-1,3.075354767E0,7.288044434E0
2.901242833E0,-1.502874756E-1,3.094814301E0,7.335944824E0
2.911193833E0,-1.701960754E-1,3.314557343E0,7.685467987E0
2.921144833E0,-5.043013000E-1,3.440894623E0,8.590635681E0
2.931095833E0,-3.947291565E-1,3.445235596E0,9.198970642E0
2.941046833E0,-3.195854187E-1,3.568279724E0,9.521549835E0
2.950996833E0,-8.098159790E-1,3.560944977E0,9.929002533E0
2.960947833E0,-8.396040344E-1,3.789220276E0,9.910291443E0
2.970898833E0,-6.971003723E-1,3.969445496E0,9.793384552E0
2.980849833E0,-5.161267090E-1,3.967649231E0,9.785301361E0
2.990800833E0,5.972579956E-2,4.000431061E0,9.273216248E0
3.000751833E0,3.835025024E-1,4.026476898E0,8.562793579E0
3.010702833E0,1.225950623E-1,4.442910919E0,8.131390686E0
3.020653833E0,1.101708984E-1,4.290078735E0,7.958051147E0
3.030603833E0,-7.334747314E-2,3.466790771E0,8.680598602E0
3.040554833E0,-1.046324158E-1,2.884801025E0,8.654702454E0
3.050505833E0,-5.324427795E-1,3.135230255E0,8.927135925E0
3.060456833E0,-5.995033264E-1,3.351979523E0,9.722881165E0
3.070407833E0,-4.016148376E-1,3.112776947E0,1.023122406E1
3.080358833E0,2.005828857E-2,2.672243042E0,1.049273026E1
3.090309833E0,1.571731567E-1,2.556982727E0,1.032612671E1
3.100260833E0,3.830534363E-1,2.691552887E0,1.008692413E1
3.110210833E0,4.629872131E-1,2.963237915E0,9.955198059E0
3.120161833E0,3.519181824E-1,3.196303253E0,9.965825958E0
3.130112833E0,2.836601257E-1,3.421734467E0,1.014545242E1
3.140063833E0,3.026705933E-1,3.529959412E0,1.035756134E1
3.150014833E0,2.002835083E-1,3.391647034E0,1.036818924E1
3.159965833E0,-1.392105103E-2,3.100951538E0,1.007449997E1
3.169916833E0,-1.017883301E-2,2.833008728E0,9.481433258E0
3.179866833E0,1.306782532E-1,2.673141174E0,8.681347046E0
3.189817833E0,2.248324585E-1,2.661315765E0,7.992329865E0
3.199768833E0,4.373904419E-1,2.701432343E0,7.797884216E0
3.209719833E0,3.674858093E-1,2.817291412E0,7.996072083E0
3.219670833E0,1.737886047E-1,3.171005859E0,8.653954010E0
3.229621833E0,9.116043091E-2,3.568579102E0,9.602381744E0
3.239572833E0,2.146536255E-1,3.718118134E0,1.045710434E1
3.249523833E0,-5.463638306E-2,3.424728241E0,1.108774292E1
3.259474833E0,-3.909869385E-1,3.140918427E0,1.137469620E1
3.269424833E0,-3.594026184E-1,3.216660919E0,1.152902527E1
3.279375833E0,-2.918930054E-1,3.380869446E0,1.148277145E1
3.289326250E0,-3.137475586E-1,3.399580536E0,1.131721573E1
3.299277250E0,-3.025209045E-1,3.325185242E0,1.082608704E1
3.309228250E0,-2.504292297E-1,3.302133179E0,1.029124924E1
3.319179250E0,-3.995191956E-1,3.329077148E0,1.008782227E1
3.329130250E0,-5.846841431E-1,3.199297028E0,9.765692139E0
3.339081250E0,-5.956114197E-1,3.018023987E0,9.275311890E0
3.349031250E0,-5.287005615E-1,2.880310364E0,8.994495850E0
3.358982250E0,-4.019142151E-1,2.909050598E0,9.019194489E0
3.368933250E0,-3.249742126E-1,3.030597839E0,9.255253601E0
3.378884250E0,-3.065625000E-1,3.139271851E0,9.519454193E0
3.388835250E0,-2.429447937E-1,3.207380219E0,9.777517548E0
3.398786250E0,-1.815724182E-1,3.235072632E0,1.003632935E1
3.408737250E0,-1.576222229E-1,3.246299286E0,1.030696655E1
3.418688250E0,-2.154020691E-1,3.286266174E0,1.056113800E1
3.428638250E0,-3.041674805E-1,3.349285126E0,1.066142944E1
3.438589250E0,-4.592449951E-1,3.413501587E0,1.063658112E1
3.448540250E0,-6.646179199E-1,3.386108551E0,1.056847275E1
3.458491250E0,-7.586224365E-1,3.366798706E0,1.045081741E1
3.468442250E0,-7.448510742E-1,3.394341431E0,1.026819717E1
3.478393250E0,-7.331753540E-1,3.388952637E0,9.980794830E0
3.488344250E0,-6.921606445E-1,3.299139404E0,9.590406647E0
3.498295250E0,-5.914201355E-1,3.189267883E0,9.054521027E0
3.508245250E0,-4.426295471E-1,3.076103210E0,8.571625214E0
3.518196250E0,-3.180885315E-1,3.019520874E0,8.177794189E0
3.528147250E0,-2.209405518E-1,3.061284027E0,7.977360992E0
3.538098250E0,-8.711883545E-2,3.111878815E0,8.055947571E0
3.548049250E0,-2.903961182E-2,3.209326172E0,8.276888123E0
3.558000250E0,-1.811233521E-1,3.306623840E0,8.561446381E0
3.567951250E0,-4.105961609E-1,3.318449249E0,8.961115265E0
3.577902250E0,-5.915698242E-1,3.299738159E0,9.440418549E0
3.587853250E0,-7.252418518E-1,3.200494537E0,9.727521515E0
3.597803250E0,-8.211923218E-1,3.180286560E0,9.816436615E0
3.607754250E0,-7.946974182E-1,3.243754578E0,9.758058014E0
3.617705250E0,-6.878196716E-1,3.417393494E0,9.688452759E0
3.627656250E0,-5.900729370E-1,3.581751709E0,9.660311279E0
3.637607250E0,-7.574249268E-1,3.808081055E0,9.519603882E0
3.647558250E0,-1.021475830E0,3.793261871E0,9.344468079E0
3.657509250E0,-1.049317932E0,3.540287933E0,9.220226440E0
3.667460250E0,-9.484277344E-1,3.247796173E0,9.079369354E0
3.677410250E0,-8.996292114E-1,3.094215546E0,8.951684875E0
3.687361250E0,-7.529342651E-1,3.060834961E0,8.906478882E0
3.697312250E0,-6.104306030E-1,3.075953522E0,8.946745148E0
3.707263250E0,-5.598358154E-1,3.087778931E0,8.882378998E0
3.717214250E0,-6.158193970E-1,3.094514923E0,8.714278564E0
3.727165250E0,-7.409591675E-1,3.037633209E0,8.574469299E0
3.737116250E0,-7.779322815E-1,3.042423248E0,8.651409302E0
3.747067250E0,-8.273295593E-1,3.253484344E0,9.126371613E0
3.757017250E0,-1.025667114E0,3.594026184E0,9.859696655E0
3.766968250E0,-1.280287628E0,3.810326385E0,1.045770309E1
3.776919250E0,-1.419647827E0,3.745361481E0,1.075752960E1
3.786870250E0,-1.482068024E0,3.443738708E0,1.062206131E1
3.796821250E0,-1.332978058E0,3.210074615E0,9.883646851E0
3.806772250E0,-1.127156067E0,3.195854187E0,8.886570282E0
3.816723250E0,-1.010548553E0,3.347189484E0,8.165669403E0
3.826674250E0,-1.028062134E0,3.503614197E0,7.732619934E0
3.836625250E0,-1.105750580E0,3.579656067E0,7.566764832E0
3.846575250E0,-1.105900269E0,3.537294159E0,7.849227448E0
3.856526250E0,-1.012943573E0,3.325634308E0,8.328231354E0
3.866477250E0,-9.246272278E-1,3.131488037E0,8.860374756E0
3.876428250E0,-8.800199890E-1,3.078947296E0,9.435478821E0
3.886379250E0,-9.752220154E-1,2.965183868E0,9.920170898E0
3.896330250E0,-9.891430664E-1,2.791994019E0,1.016595978E1
3.906281250E0,-8.342152405E-1,2.738704834E0,1.009800110E1
3.916232250E0,-5.893244934E-1,2.834804993E0,9.758058014E0
3.926182250E0,-3.742218018E-1,3.041525116E0,9.356293488E0
3.936133250E0,-2.438429260E-1,3.260968781E0,9.132957916E0
3.946084250E0,-2.339634705E-1,3.325484619E0,9.232500916E0
3.956035250E0,-3.415896606E-1,3.302133179E0,9.451345825E0
3.965986250E0,-5.062472534E-1,3.200195160E0,9.456884308E0
3.975937250E0,-6.406677246E-1,3.039878540E0,9.215586090E0
3.985888250E0,-6.830296326E-1,2.903512115E0,8.799301758E0
3.995839250E0,-6.481521606E-1,3.016826477E0,8.472980347E0
4.005790250E0,-7.084767151E-1,3.159629517E0,8.297844543E0
4.015740250E0,-8.553213501E-1,3.145109711E0,8.241561584E0
4.025691250E0,-8.928932190E-1,3.110082550E0,8.296796722E0
4.035642250E0,-8.098159790E-1,3.069217529E0,8.391849060E0
