"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.640747292E0,-3.933156729E0,1.538421273E0,1.349770665E0
3.650697292E0,-3.921571016E0,1.747489691E0,1.176570415E0
3.660646292E0,-3.800514221E0,1.792163372E0,1.018155932E0
3.670596292E0,-3.565900564E0,1.816418648E0,7.597752213E-1
3.680546292E0,-3.256761074E0,2.021926641E0,3.533411622E-1
3.690496292E0,-3.038688898E0,2.165084362E0,7.279757410E-3
3.700446292E0,-2.999054670E0,1.803145051E0,-1.125110909E-1
3.710395292E0,-3.079320192E0,4.862898588E-1,1.985419989E-1
3.720345292E0,-2.840207577E0,-1.506910086E0,7.723453641E-1
3.730295292E0,-2.496402502E0,-2.998903275E0,1.084538937E0
3.740245292E0,-2.170197487E0,-3.805163860E0,1.158688545E0
3.750194292E0,-1.960139275E0,-3.646551847E0,1.142636180E0
3.760144292E0,-1.802556515E0,-2.929126978E0,1.090405941E0
3.770094292E0,-1.698030472E0,-2.046402931E0,1.098608851E0
3.780044292E0,-1.690442801E0,-1.591504216E0,1.033686638E0
3.789993292E0,-1.775388956E0,-1.065212846E0,8.406311870E-1
3.799943292E0,-1.827081203E0,1.069358885E-1,6.506657600E-1
3.809893292E0,-1.799079180E0,1.503109694E0,5.617837906E-1
3.819843292E0,-1.576630712E0,2.482725859E0,8.112586141E-1
3.829792292E0,-1.816455245E0,2.698458433E0,1.158889651E0
3.839742292E0,-2.067218781E0,2.548724890E0,1.143139720E0
3.849692292E0,-2.097320557E0,2.501046658E0,8.878129125E-1
3.859642292E0,-1.979166389E0,2.696323395E0,5.912281275E-1
3.869591292E0,-1.669609308E0,2.623549461E0,2.953886092E-1
3.879541292E0,-1.273861170E0,2.428256273E0,2.027763724E-1
3.889491292E0,-1.018480301E0,2.583171844E0,1.937713623E-1
3.899441292E0,-7.119568586E-1,2.602375031E0,2.367867380E-1
3.909390292E0,-2.695205510E-1,2.437578678E0,4.519676566E-1
