"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.770094292E0,2.131764142E0,-1.723962657E0,5.013706756E0
3.780044292E0,1.685850944E0,5.418088496E-2,5.794328756E0
3.789993292E0,2.046359856E0,1.470071876E0,5.527427920E0
3.799943292E0,2.244318950E0,2.647774783E0,6.203044453E0
3.809893292E0,1.545472599E0,4.036350507E0,7.978370222E0
3.819843292E0,-3.525244655E-1,4.515102983E0,9.150011905E0
3.829792292E0,-3.691191705E0,3.476105971E0,8.733102506E0
3.839742292E0,-4.313252713E0,2.715405434E0,6.238952204E0
3.849692292E0,-1.845152195E0,2.789168059E0,5.892614020E0
3.859642292E0,-3.636563947E-1,3.873461697E0,6.598654785E0
3.869591292E0,9.074510318E-1,4.800355305E0,7.130383619E0
3.879541292E0,2.638637339E0,5.499006944E0,7.405945351E0
3.889491292E0,3.478453043E0,6.251512023E0,7.465019186E0
3.899441292E0,3.864842024E0,6.864270403E0,7.911064677E0
3.909390292E0,3.054278478E0,6.772861465E0,8.593967425E0
3.919340292E0,1.705680753E0,6.556286445E0,9.034192012E0
3.929290292E0,1.677213291E0,6.802408615E0,8.782327291E0
3.939240292E0,1.918575536E0,7.214174804E0,7.903598367E0
3.949189292E0,2.125280603E0,7.694641684E0,7.089421535E0
3.959139292E0,2.269742059E0,7.987001882E0,6.222152569E0
