"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.999101368E2,5.229859993E1,5.224603561E0,1.327388420E1,1.569826435E0,2.811438721E2,4.729822012E0,3.384275516E0
2.009101367E2,5.229859536E1,5.224579401E0,1.355852774E1,1.612149696E0,2.699401955E2,4.726897223E0,3.388359437E0
2.019101368E2,5.229858950E1,5.224555538E0,1.262095352E1,1.594925410E0,2.598612356E2,4.728079148E0,3.386709996E0
2.029101363E2,5.229859370E1,5.224532308E0,1.298696999E1,1.636100123E0,2.658229429E2,4.725708276E0,3.390017451E0
2.039101365E2,5.229860065E1,5.224507060E0,1.359692577E1,1.640088730E0,2.775980441E2,4.730110893E0,3.383871743E0
2.049101367E2,5.229860285E1,5.224484958E0,1.260001926E1,1.619852944E0,2.828380759E2,4.730363258E0,3.383518949E0
2.059101363E2,5.229860971E1,5.224460920E0,1.352485786E1,1.594889679E0,2.858955921E2,4.730452213E0,3.383394581E0
2.069101368E2,5.229860262E1,5.224435456E0,1.349538428E1,1.626035221E0,2.723037728E2,4.730706805E0,3.383038599E0
2.079101368E2,5.229860191E1,5.224413404E0,1.333669667E1,1.587653607E0,2.683268648E2,4.731838581E0,3.381455408E0
2.089101372E2,5.229859464E1,5.224390767E0,1.378533295E1,1.597639138E0,2.574400103E2,4.727139654E0,3.388021211E0
