"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.438502458E0,-1.425759435E0,-5.401058793E-1,-7.223166227E-1
3.448442458E0,-1.316500545E0,-4.073672593E-1,-6.743062139E-1
3.458381458E0,-1.223448634E0,-3.220611513E-1,-6.337090135E-1
3.468320458E0,-1.090465546E0,-2.257069200E-1,-5.664538145E-1
3.478259458E0,-9.105650187E-1,-1.213797182E-1,-4.734596908E-1
3.488198458E0,-7.636837363E-1,-7.654833049E-2,-4.022406340E-1
3.498137458E0,-6.854290962E-1,-2.145764790E-2,-3.633065522E-1
3.508076458E0,-5.935985446E-1,9.382074326E-2,-3.670403063E-1
3.518015458E0,-7.542201877E-1,9.353471547E-2,-4.346179962E-1
3.527954458E0,-2.921425402E-1,2.443245053E-1,-4.805069268E-1
3.537893458E0,-2.418612540E-1,2.506601512E-1,-5.714663863E-1
3.547833458E0,-5.713908374E-2,2.058705837E-1,-6.401022077E-1
3.557772458E0,-2.397633530E-2,2.721915543E-1,-6.859479547E-1
3.567711458E0,2.794412151E-2,1.830190718E-1,-7.419214845E-1
3.577650458E0,9.091483057E-2,2.211446166E-1,-7.890839577E-1
3.587589458E0,1.273125261E-1,2.121138424E-1,-8.408896327E-1
3.597528458E0,1.390799731E-1,2.027746588E-1,-8.736428022E-1
3.607467458E0,1.493544430E-1,2.051302344E-1,-9.079173803E-1
3.617406458E0,1.526269317E-1,1.667050719E-1,-9.391839504E-1
3.627345458E0,1.503499299E-1,6.970688701E-2,-9.628615975E-1
3.637284458E0,1.611839384E-1,-3.540195897E-2,-9.796816111E-1
3.647224458E0,1.685696840E-1,-1.394609809E-1,-9.989151955E-1
3.657163458E0,1.764949858E-1,-2.173848003E-1,-1.018967271E0
3.667102458E0,1.861745119E-1,-2.298467904E-1,-1.037914515E0
3.677041458E0,2.022003382E-1,-1.952400804E-1,-1.058535933E0
3.686980458E0,2.202826738E-1,-1.178275943E-1,-1.061963916E0
3.696919458E0,2.434178144E-1,-2.537196130E-2,-1.059659481E0
3.706858458E0,2.788453102E-1,4.498049989E-2,-1.051491857E0
3.716797458E0,3.246215880E-1,8.590635657E-2,-1.035479903E0
3.726736458E0,3.703765571E-1,1.210598201E-1,-1.002967477E0
3.736675458E0,4.308097959E-1,1.376321465E-1,-9.714686871E-1
3.746615458E0,4.894230366E-1,1.605398655E-1,-9.345793724E-1
