"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.886502453E2,5.238834785E1,4.862702672E0,-1.073137783E0,2.511554545E0,3.426839978E2,4.817015075E0,3.258972660E0
1.896502540E2,5.238837203E1,4.862699109E0,-8.921744339E-1,2.497577179E0,3.474784247E2,4.819886274E0,3.254724772E0
1.906502632E2,5.238839201E1,4.862690107E0,-7.799519785E-1,2.479579990E0,3.500637542E2,4.823009788E0,3.250094402E0
1.916502718E2,5.238841365E1,4.862685095E0,-1.032405686E0,2.378435311E0,3.473963491E2,4.824163468E0,3.248381731E0
1.926502801E2,5.238843964E1,4.862673726E0,-1.722608091E0,2.452767954E0,3.451784540E2,4.823423444E0,3.249480468E0
1.936502895E2,5.238846851E1,4.862676691E0,-1.242674671E0,2.521391380E0,3.509052429E2,4.797658835E0,3.287401214E0
1.946502985E2,5.238848775E1,4.862669593E0,-1.002064263E-1,2.427775969E0,3.519504855E2,4.807679351E0,3.272729180E0
1.956503080E2,5.238851331E1,4.862671282E0,-9.009831492E-2,2.479715124E0,3.581211112E2,4.811438870E0,3.267199570E0
1.966503172E2,5.238854196E1,4.862666518E0,-3.113341322E-1,2.707784439E0,3.557621321E2,4.824841532E0,3.247374512E0
1.976503265E2,5.238856433E1,4.862656344E0,-5.823088204E-1,2.590789419E0,3.559643778E2,4.824013028E0,3.248605138E0
1.986503360E2,5.238857574E1,4.862643069E0,-1.811797511E0,2.279744943E0,3.497307629E2,4.830356737E0,3.239165143E0
1.996503462E2,5.238858852E1,4.862580737E0,2.166493107E-1,2.502686784E0,3.260720732E2,4.828736586E0,3.241579865E0
2.006503564E2,5.238859781E1,4.862541827E0,-5.472395197E-2,2.567351327E0,3.095577049E2,4.830094348E0,3.239556393E0
2.016503652E2,5.238859685E1,4.862502482E0,-5.920730317E-1,2.362590415E0,2.957931011E2,4.847132962E0,3.214006702E0
2.026503761E2,5.238858370E1,4.862464726E0,2.548137866E-1,2.249584570E0,2.727918541E2,4.844191107E0,3.218438994E0
2.036503862E2,5.238857908E1,4.862420372E0,-1.172500635E-1,2.329506290E0,2.669352904E2,4.844438554E0,3.218066521E0
2.046503952E2,5.238857918E1,4.862382507E0,5.562904961E-1,2.390563103E0,2.682946289E2,4.854847481E0,3.202341794E0
2.056504065E2,5.238857492E1,4.862343654E0,2.783326060E-1,2.373952186E0,2.686967936E2,4.861783824E0,3.191801228E0
2.066504163E2,5.238857767E1,4.862297080E0,-5.820376715E-1,2.613971738E0,2.742199490E2,4.867876602E0,3.182501284E0
