"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.725680159E2,5.158898027E1,4.993429691E0,8.066574223E0,3.474796811E0,2.149732504E2,4.738014625E0,3.372796236E0
1.735680162E2,5.158895738E1,4.993389233E0,7.980798370E0,3.592158995E0,2.222690220E2,4.738241213E0,3.372477908E0
1.745680149E2,5.158893794E1,4.993351788E0,7.655269864E0,3.543998473E0,2.253988087E2,4.738894963E0,3.371559218E0
1.755680150E2,5.158891266E1,4.993314770E0,7.626834378E0,3.634474945E0,2.246403367E2,4.739149059E0,3.371202045E0
1.765680144E2,5.158889223E1,4.993277631E0,7.874090749E0,3.470360241E0,2.285749037E2,4.739810537E0,3.370271963E0
1.775680145E2,5.158887355E1,4.993240762E0,7.593943325E0,3.382178157E0,2.294953501E2,4.739033668E0,3.371364253E0
1.785680128E2,5.158885216E1,4.993205230E0,7.970512069E0,3.386948377E0,2.270372131E2,4.738741357E0,3.371775108E0
1.795680131E2,5.158882772E1,4.993172282E0,7.516496719E0,3.462645729E0,2.214589628E2,4.738606017E0,3.371965310E0
1.805680121E2,5.158880557E1,4.993138313E0,7.333377286E0,3.463013060E0,2.215167172E2,4.739172409E0,3.371169220E0
1.815680124E2,5.158878207E1,4.993104749E0,7.303869816E0,3.436979955E0,2.213587828E2,4.739065608E0,3.371319355E0
1.825680116E2,5.158875994E1,4.993073032E0,7.020374241E0,3.369057422E0,2.225603054E2,4.739314864E0,3.370968949E0
1.835680104E2,5.158873788E1,4.993037853E0,7.153315545E0,3.407080732E0,2.248179904E2,4.738871315E0,3.371592456E0
1.845680103E2,5.158872219E1,4.993001294E0,7.192345344E0,3.207667828E0,2.312254723E2,4.738964204E0,3.371461895E0
1.855680096E2,5.158869677E1,4.992967554E0,7.234686345E0,3.393576949E0,2.246914819E2,4.739405154E0,3.370842005E0
1.865680099E2,5.158867056E1,4.992941191E0,7.392375141E0,3.298251838E0,2.129443973E2,4.739994019E0,3.370013906E0
1.875680094E2,5.158864471E1,4.992939845E0,7.592843832E0,2.977618896E0,1.890626213E2,4.739898807E0,3.370147820E0
1.885680113E2,5.158861421E1,4.992952542E0,7.331851410E0,3.189265981E0,1.697243065E2,4.739696990E0,3.370431646E0
1.895680087E2,5.158858973E1,4.992984843E0,7.527190851E0,3.309700228E0,1.501866438E2,4.739855659E0,3.370208505E0
1.905680089E2,5.158856495E1,4.993020272E0,7.413345387E0,3.542052706E0,1.420940336E2,4.739375280E0,3.370884007E0
1.915680079E2,5.158854237E1,4.993051271E0,7.155017450E0,3.451443399E0,1.394073615E2,4.739899500E0,3.370146846E0
1.925680073E2,5.158851665E1,4.993083716E0,7.035553678E0,3.580354081E0,1.386454905E2,4.739821815E0,3.370256102E0
1.935680070E2,5.158849153E1,4.993122633E0,6.865200379E0,3.729020091E0,1.376930827E2,4.739544004E0,3.370646773E0
1.945680064E2,5.158846699E1,4.993162584E0,6.874527951E0,3.788732283E0,1.348080672E2,4.738777317E0,3.371724569E0
1.955680057E2,5.158844007E1,4.993200786E0,6.740621323E0,3.840749037E0,1.363367047E2,4.738905289E0,3.371544705E0
1.965680056E2,5.158841658E1,4.993242520E0,7.112886213E0,3.824138801E0,1.332459559E2,4.739665833E0,3.370475459E0
1.975680058E2,5.158839334E1,4.993284838E0,6.863794672E0,3.856055928E0,1.316815256E2,4.739513461E0,3.370689720E0
1.985680053E2,5.158836956E1,4.993317520E0,6.962467658E0,3.641800806E0,1.365461427E2,4.739753397E0,3.370352322E0
1.995680053E2,5.158834724E1,4.993360504E0,6.756690123E0,3.688315350E0,1.335839820E2,4.739668342E0,3.370471932E0
2.005680048E2,5.158832127E1,4.993399464E0,7.256726000E0,3.812928990E0,1.361345455E2,4.739404448E0,3.370842997E0
2.015680043E2,5.158830332E1,4.993436304E0,7.002421751E0,3.437723904E0,1.306620439E2,4.739564554E0,3.370617877E0
2.025680043E2,5.158827857E1,4.993479088E0,6.814697690E0,3.680315057E0,1.311914559E2,4.739377951E0,3.370880252E0
2.035680034E2,5.158825415E1,4.993513971E0,7.186809201E0,3.611999789E0,1.364093560E2,4.739966513E0,3.370052595E0
2.045680034E2,5.158822447E1,4.993546238E0,7.049707123E0,3.714720360E0,1.441637091E2,4.739076545E0,3.371303981E0
2.055680031E2,5.158819646E1,4.993560494E0,7.051721996E0,3.374522656E0,1.588560407E2,4.739518352E0,3.370682842E0
2.065680025E2,5.158815941E1,4.993536727E0,7.039952417E0,3.730005604E0,1.925459311E2,4.739975552E0,3.370039882E0
2.075680020E2,5.158812983E1,4.993502086E0,7.008025392E0,3.910778937E0,2.100195428E2,4.740165008E0,3.369773394E0
2.085680021E2,5.158809118E1,4.993466219E0,6.612267837E0,4.579739688E0,2.105316760E2,4.739845566E0,3.370222700E0
2.095680016E2,5.158806244E1,4.993431763E0,6.920812514E0,4.259096610E0,2.141174314E2,4.740074161E0,3.369901183E0
2.105680009E2,5.158802910E1,4.993404256E0,6.783178818E0,4.208980256E0,2.107558996E2,4.740129604E0,3.369823196E0
