"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.937680667E0,-1.787113771E-2,1.075721979E0,1.458123803E0
2.947629667E0,-2.468320429E-1,9.190658927E-1,1.341714144E0
2.957578667E0,-6.150665283E-1,1.053568602E0,1.286130786E0
2.967527667E0,-1.107356548E-1,7.179851532E-1,1.339180827E0
2.977476667E0,3.587679267E-1,9.483028054E-1,1.225745797E0
2.987425667E0,4.329791665E-2,9.369036555E-1,1.221818447E0
2.997374667E0,-4.072482139E-2,1.052636147E0,1.119988561E0
3.007324333E0,2.711787522E-1,8.787994385E-1,1.049242258E0
3.017273333E0,2.974569499E-1,7.442701459E-1,1.005803108E0
3.027222333E0,2.735700607E-1,8.727860451E-1,8.746103644E-1
3.037171333E0,1.847025156E-1,8.740574718E-1,7.939833999E-1
3.047120333E0,-6.557082757E-3,1.044821262E0,7.353310585E-1
3.057070333E0,-1.614867449E-1,8.043767810E-1,6.297492385E-1
3.067019333E0,-2.729575038E-1,7.398588657E-1,6.453769207E-1
3.076968333E0,-1.654084027E-1,3.079309165E-1,6.365085840E-1
3.086917333E0,2.373064309E-1,5.196149349E-1,5.176632404E-1
3.096866333E0,7.849627733E-2,5.401076674E-1,4.005459547E-1
3.106815333E0,-1.108046994E-1,2.086280435E-1,2.206061631E-1
3.116764333E0,-3.540821746E-2,2.331602871E-1,7.171388716E-2
3.126713333E0,1.782746762E-1,1.667007059E-1,-1.293896232E-2
3.136662333E0,2.829795331E-2,1.571921557E-1,-1.268250495E-1
3.146611333E0,-4.132870585E-2,6.974111497E-2,-2.280599773E-1
3.156560333E0,-4.948410392E-2,3.913393989E-2,-3.220911324E-1
3.166509333E0,1.634005159E-1,-1.245786697E-1,-3.817709088E-1
3.176458333E0,-1.572716050E-2,-1.392955631E-1,-4.236257076E-1
3.186407333E0,-2.300779894E-2,-1.205799431E-1,-4.675554335E-1
3.196356333E0,2.205180377E-1,-1.698955595E-1,-5.481237769E-1
3.206305333E0,5.888574570E-2,-2.186592370E-1,-6.737499237E-1
3.216254333E0,-4.437965155E-2,-3.313098848E-1,-6.977767348E-1
3.226203333E0,3.819809109E-2,-2.330649495E-1,-7.929974198E-1
3.236152333E0,5.197488889E-2,-4.986425340E-1,-8.597745895E-1
3.246101333E0,4.552618042E-2,-4.597453475E-1,-8.976188302E-1
3.256050333E0,-8.333193511E-2,-3.396311700E-1,-9.426850677E-1
3.265999333E0,6.663401425E-2,-5.373331308E-1,-9.842649698E-1
3.275948333E0,1.588845849E-1,-5.422405005E-1,-1.005981445E0
3.285897333E0,9.676272422E-2,-6.254338026E-1,-9.629604220E-1
3.295846333E0,-1.631405056E-1,-6.290538311E-1,-1.082464218E0
3.305796333E0,-2.924258113E-1,-3.427197933E-1,-1.099963427E0
3.315745333E0,2.763502114E-2,-5.362567902E-1,-1.132238507E0
3.325694333E0,-1.919158734E-3,-6.554850340E-1,-1.091511607E0
3.335643333E0,1.767185330E-2,-5.653327703E-1,-9.566200376E-1
3.345592333E0,1.083701253E-1,-4.825891256E-1,-8.574756384E-1
3.355541333E0,-1.105273366E-1,-5.178531408E-1,-8.833341599E-1
3.365490333E0,-8.500859886E-2,-1.889071912E-1,-9.716771245E-1
3.375439333E0,2.282624990E-1,-6.328350902E-1,-7.477310896E-1
