"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.588350250E0,-3.584146729E0,-1.140807678E1,-1.230291595E0
2.598298250E0,-8.461903381E-1,-8.418194275E0,1.061742096E0
2.608247250E0,7.923023987E-1,-7.904911652E0,5.644761658E-1
2.618195250E0,2.100881195E0,-8.822353821E0,-3.750600586E0
2.628144250E0,3.496129761E0,-8.296197968E0,-9.644144897E0
2.638093250E0,3.895648956E0,-7.521558838E0,-1.003109024E1
2.648041250E0,3.988306274E0,-6.133794708E0,-5.945635986E0
2.657990250E0,4.497996368E0,-5.092709656E0,-1.177152100E0
2.667938250E0,5.384752350E0,-5.016967163E0,7.126679993E-1
2.677887250E0,5.496719513E0,-5.370082855E0,1.322649536E0
2.687835250E0,5.562732239E0,-5.928571472E0,-6.391708374E-2
2.697784250E0,5.657335510E0,-6.742578735E0,-1.098715210E0
2.707732250E0,5.208269348E0,-7.586673431E0,-2.899470520E-1
2.717681250E0,4.890031128E0,-8.906778259E0,1.063238983E0
2.727629250E0,4.536616058E0,-1.054377411E1,1.644031219E0
2.737578250E0,3.334765320E0,-1.247924927E1,1.466949463E-1
2.747526250E0,4.056564331E-1,-1.361014755E1,-1.789678345E0
2.757475250E0,-2.357447662E0,-1.311976730E1,-3.052153015E-1
2.767423250E0,-3.486250305E0,-1.290496399E1,1.652713165E0
2.777372250E0,-3.224444733E0,-1.360251343E1,7.450007629E-1
2.787320250E0,-6.427633667E-1,-1.429916473E1,-4.043092346E-1
2.797269250E0,3.128344574E0,-1.294942154E1,5.242098999E-1
2.807217250E0,4.375550995E0,-1.184232376E1,1.484313354E0
2.817166250E0,4.741839294E0,-1.110884903E1,-5.077441406E-1
2.827114250E0,3.942202148E0,-1.233135681E1,-3.907624054E0
2.837063250E0,1.658551025E0,-1.561418015E1,-5.267246704E0
2.847011250E0,-7.927514648E-1,-1.780232986E1,-4.753365326E0
2.856960250E0,-1.932930450E0,-1.877949783E1,-2.731968842E0
2.866908250E0,-9.340576172E-1,-1.794902481E1,-2.453547821E0
2.876857250E0,2.978805542E-1,-1.680974396E1,-4.602329407E0
2.886805250E0,2.140249329E0,-1.615635269E1,-6.930887146E0
2.896754250E0,2.207010498E0,-1.634361328E1,-6.068829803E0
2.906703250E0,2.369273071E0,-1.715821930E1,-2.857857056E0
2.916651250E0,3.900139618E0,-1.749187546E1,1.235231323E0
2.926600250E0,3.805985413E0,-1.723216553E1,5.531447296E0
2.936548250E0,2.353256378E0,-1.581880463E1,8.511300659E0
2.946497250E0,2.417772217E0,-1.427042450E1,8.636590118E0
2.956445250E0,3.969445496E0,-1.404798706E1,7.710615692E0
2.966394250E0,6.461912384E0,-1.548320251E1,7.607330475E0
2.976342250E0,9.864486694E0,-1.723830276E1,8.046816559E0
2.986291250E0,1.402628220E1,-1.808239746E1,9.422904968E0
2.996239250E0,1.467892502E1,-1.782687881E1,6.838828583E0
3.006188250E0,1.132874176E1,-1.590966568E1,-3.466940460E0
3.016136250E0,1.171478897E1,-1.455198898E1,-5.135820007E0
3.026085250E0,1.299792068E1,-1.352228027E1,-8.184979248E-1
3.036033250E0,1.121033798E1,-1.131811386E1,1.509610748E0
3.045982250E0,8.171806641E0,-9.181756439E0,1.091979218E0
3.055930250E0,6.435118103E0,-7.855963440E0,5.307962036E-1
3.065879250E0,5.482050018E0,-7.184010773E0,5.439688110E-1
3.075827250E0,3.977828064E0,-6.506669312E0,1.351988525E0
3.085776250E0,2.323618011E0,-5.982609100E0,2.741399231E0
3.095724250E0,5.233117676E-1,-5.561385040E0,3.382665710E0
3.105673250E0,-9.389973450E-1,-5.647006989E0,4.928800507E0
3.115621250E0,-1.410666504E0,-5.121449890E0,4.295467529E0
3.125570250E0,5.134323120E-2,-3.633394318E0,4.310286713E0
3.135518250E0,-1.053658905E0,-3.062032471E0,5.549559631E0
3.145467250E0,-2.825823669E0,-2.532733154E0,5.328319702E0
3.155415250E0,-1.868414612E0,-1.632654877E0,4.847968597E0
3.165364250E0,5.870791626E-1,-5.974076843E-1,5.603896637E0
3.175312250E0,2.136956177E0,1.854643250E-1,5.507197723E0
3.185261250E0,3.666026459E0,1.166224823E0,4.635111237E0
3.195210250E0,4.265829163E0,1.577719116E0,3.776646423E0
3.205158250E0,3.607947235E0,1.541344757E0,3.398682404E0
3.215107250E0,2.885699158E0,1.262025604E0,3.355721741E0
3.225055250E0,2.167492676E0,7.496411133E-1,3.203338623E0
3.235004250E0,1.929936676E0,4.481680298E-1,2.150128784E0
3.244952250E0,1.864822083E0,3.635939026E-1,9.298663330E-1
3.254901250E0,1.497336273E0,-2.309696960E-1,3.297642517E-1
3.264849250E0,6.514453125E-1,-1.444047089E0,-1.338217163E-1
3.274798250E0,-1.041833496E-1,-3.105591888E0,-2.782114563E0
3.284746250E0,-7.319778442E-2,-5.810018005E0,-7.613916779E0
3.294695250E0,7.777825928E-1,-9.898765411E0,-1.479463440E1
3.304643250E0,1.344055023E0,-1.579889603E1,-2.446587296E1
3.314592250E0,1.742825775E0,-2.368554565E1,-2.565979019E1
3.324540250E0,3.241958313E0,-3.000420593E1,-2.160337555E1
3.334489250E0,3.165617065E0,-2.883349045E1,-1.750654495E1
3.344437250E0,4.726421356E0,-2.037308395E1,-1.322589661E1
