"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.803312000E0,1.580733061E0,3.234252632E-1,-8.753755093E-1
3.813260000E0,1.525105715E0,6.069626808E-1,-1.053837061E0
3.823209000E0,1.346879244E0,7.556399107E-1,-1.188045859E0
3.833157000E0,1.121983528E0,9.057306051E-1,-1.294186950E0
3.843106000E0,8.923705816E-1,1.175560594E0,-1.358434796E0
3.853054000E0,6.151328683E-1,1.888233900E0,-1.348485947E0
3.863003000E0,3.756523430E-1,2.116575241E0,-1.277414083E0
3.872951000E0,3.840484917E-1,1.062504768E0,-1.074277759E0
3.882900000E0,6.653252840E-1,-7.457583547E-1,-6.564893126E-1
3.892848000E0,9.292402864E-1,-2.030429363E0,-2.062843293E-1
3.902797000E0,1.099160671E0,-1.956387401E0,2.239413932E-2
