"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.680074708E0,-5.477292538E-1,-3.841243684E-1,2.254299074E-1
3.690144708E0,-6.666330099E-1,-2.464723587E-1,2.550553083E-1
3.700213708E0,-7.863228917E-1,-1.603888534E-2,2.929419577E-1
3.710283708E0,-9.185389280E-1,2.631721199E-1,3.623623848E-1
3.720353708E0,-1.030967712E0,5.011213422E-1,4.547865987E-1
3.730422708E0,-1.076124787E0,5.764754415E-1,5.629805326E-1
3.740492708E0,-1.006994486E0,4.501518309E-1,6.575080752E-1
3.750561708E0,-7.777126431E-1,1.534815729E-1,7.219022512E-1
3.760631708E0,-4.208245277E-1,-1.930614710E-1,6.753140092E-1
3.770700708E0,1.350493543E-2,-4.844839573E-1,6.098455787E-1
3.780770708E0,4.346135259E-1,-6.024537086E-1,5.319132209E-1
3.790840708E0,7.822404504E-1,-4.546107948E-1,4.579677582E-1
3.800909708E0,1.048578382E0,-2.443359978E-2,3.947475255E-1
3.810979542E0,1.210520387E0,4.871986806E-1,2.996727824E-1
3.821048542E0,1.202293277E0,8.137578964E-1,1.435564160E-1
3.831118542E0,9.697695971E-1,7.261440754E-1,-1.257804334E-1
3.841187542E0,5.612598658E-1,4.029993117E-1,-4.474324882E-1
3.851257542E0,1.309544742E-1,8.993908018E-2,-6.706095338E-1
3.861326542E0,-1.555033922E-1,-2.531999350E-1,-5.912033916E-1
