"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.437617417E0,7.448742986E-1,-6.632503271E-1,-3.480066061E-1
3.447646417E0,7.724150419E-1,-7.218095064E-1,-4.039074183E-1
3.457675417E0,8.094494939E-1,-8.275753260E-1,-4.370653927E-1
3.467704417E0,8.202743530E-1,-8.862890005E-1,-4.111727774E-1
3.477733417E0,8.361438513E-1,-9.676078558E-1,-3.696567714E-1
3.487762417E0,8.480346799E-1,-9.202335477E-1,-3.063474000E-1
3.497791417E0,8.479419947E-1,-9.291849732E-1,-2.163123339E-1
3.507820417E0,8.799493909E-1,-7.771742940E-1,-9.234973043E-2
3.517849417E0,9.176360369E-1,-7.596269846E-1,3.646976128E-2
3.527878417E0,9.269789457E-1,-8.168852925E-1,1.725525707E-1
3.537907417E0,8.929554820E-1,-9.021179080E-1,3.278449774E-1
3.547937417E0,8.636056781E-1,-1.051814437E0,4.659018219E-1
3.557966417E0,8.708372712E-1,-1.199192166E0,5.568588972E-1
3.567995417E0,8.952481151E-1,-1.282437682E0,6.217725277E-1
3.578024417E0,9.115948677E-1,-1.361262202E0,6.729630232E-1
3.588053417E0,8.936243653E-1,-1.474620819E0,7.924762368E-1
3.598082417E0,8.588432670E-1,-1.511850953E0,9.289789796E-1
3.608111417E0,8.557581306E-1,-1.572844744E0,1.008177280E0
3.618140417E0,8.567325473E-1,-1.585766673E0,9.919504523E-1
3.628169417E0,8.681561351E-1,-1.681518316E0,1.009632349E0
3.638198417E0,8.557044864E-1,-1.776642442E0,1.102655292E0
3.648227417E0,8.017428517E-1,-1.764062285E0,1.194840908E0
3.658257417E0,7.011877894E-1,-1.676401973E0,1.315140486E0
3.668286417E0,5.787730217E-1,-1.526968598E0,1.460629702E0
3.678315417E0,4.779457450E-1,-1.362517834E0,1.574891567E0
3.688344417E0,3.942640424E-1,-1.247998238E0,1.638663173E0
3.698373417E0,2.872646451E-1,-1.125364184E0,1.678837299E0
3.708402417E0,1.338127404E-1,-1.019195199E0,1.668179512E0
3.718431417E0,-2.707575262E-2,-9.236372113E-1,1.541900158E0
3.728460417E0,-1.443719268E-1,-7.691489458E-1,1.403404713E0
3.738489417E0,-1.956263185E-1,-4.687270820E-1,1.232371092E0
3.748518417E0,-2.304849923E-1,-3.771143407E-2,1.049811959E0
3.758547417E0,-2.959670722E-1,3.935765922E-1,8.908140063E-1
3.768576417E0,-3.655208051E-1,7.468906045E-1,7.644263506E-1
3.778606417E0,-3.972571790E-1,9.725572467E-1,6.561984420E-1
